Date,Pressure_max,Pressure_min,Pressure_avg,Temp_max,Temp_min,Temp_avg,Humidity_max,Humidity_min,Humidity_avg,Precipitation,Sunshine ,Evaporation,Wind_direct,Wind_speed,PM25
12/20/2021,1018.84,1012.04,1015.45,27.9,18.4,22.2,79,43,58.88,0,10,3.76,70,20,32
12/21/2021,1017.8,1010.93,1014.99,28.9,14.8,21.06,93,38,70.13,0,9.6,3.48,90,13,34
12/22/2021,1016.94,1010.12,1013.86,29.2,15.2,21.43,93,43,70.75,0,9.6,2.86,170,13,33
12/23/2021,1015.74,1009.22,1012.47,29.2,15.9,22.21,91,50,71.13,0,9.3,3.44,170,17,34
12/24/2021,1016.09,1009.59,1012.74,29.6,17.2,23.19,93,45,69.75,0,9.4,0.61,100,17,34
12/25/2021,1016.51,1011.01,1013.45,29.8,18.5,23.68,91,47,72.5,0,9.5,2.38,13,17,38
12/26/2021,1019.31,1013,1015.75,29.7,18.3,23.32,94,52,75.88,0,7.5,3.78,120,19,38
12/27/2021,1019.37,1012.69,1016.41,30.6,19,24.09,94,50,75.63,0,9,2.95,210,17,29
12/28/2021,1018.88,1012.51,1015.82,31.2,19.5,24.53,90,44,71.88,0,10.2,2.88,140,19,25
12/29/2021,1020.27,1013.4,1016.7,31.5,17.6,23.83,93,42,70.13,0,10.2,1.91,150,15,21
12/30/2021,1020.62,1014.2,1017.57,30.8,19.4,24.16,88,50,72.13,0,6.3,3.66,190,17,21
12/31/2021,1019.29,1013.78,1015.6,31.3,19,24.64,92,46,71.75,0,10.1,2.46,190,17,22
1/1/2022,1019.28,1013.41,1016.78,31.6,19.1,24.09,90,45,72,0,9.3,2.6,260,17,28
1/2/2022,1019.14,1012.99,1016.48,30.5,19.7,24.04,91,43,69.25,0,10.1,2.08,210,15,22
1/3/2022,1018.26,1011.45,1015.33,30.7,17.1,23.11,93,43,69.88,0,9.9,2.79,280,17,23
1/4/2022,1017.63,1010.93,1014.75,30.9,16.9,23.21,92,40,68.25,0,10.2,4.83,130,17,23
1/5/2022,1016.95,1010.6,1014.1,31.3,16.6,23.14,93,42,69.88,0,10.1,2.96,120,17,22
1/6/2022,1017.09,1010.28,1014.05,31.4,15.9,22.83,89,33,67.25,0,10.3,3.14,120,11,18
1/7/2022,1017.93,1011.56,1014.94,31.5,16.2,23.21,92,43,67.88,0,10.2,3.42,200,17,23
1/8/2022,1017.71,1010.51,1014.28,32.1,17.4,23.82,92,39,70.25,0,9.9,1.95,130,17,26
1/9/2022,1016.11,1009.12,1012.95,32.4,16.7,23.43,93,38,68.25,0,10,3.78,190,11,20
1/10/2022,1016.14,1009.92,1013.25,32.5,16.1,23.24,93,37,67.38,0,9.9,2.32,140,15,20
1/11/2022,1017.14,1009.42,1013.9,32.5,15.9,23.29,91,34,67.25,0,9.8,4.94,190,9,20
1/12/2022,1017.42,1010.43,1013.95,31.7,17.7,24.18,90,43,66.88,0,7.4,3.82,200,13,30
1/13/2022,1016.18,1011.77,1014.18,29.4,21.6,25.04,83,51,68.38,0,3.3,1.73,170,15,33
1/14/2022,1017.41,1010.91,1014.18,30.1,19.6,24.53,89,48,69,0,3.2,2.55,220,13,34
1/15/2022,1015.95,1010.08,1013.25,30.9,20.5,25.13,85,46,69,0.8,7.2,3.49,150,19,35
1/16/2022,1016.32,1011.5,1013.69,27.9,21.3,23.94,88,60,77.13,0.2,1.7,2.31,340,26,23
1/17/2022,1018.03,1011.74,1014.83,30.1,20,24.11,94,48,72.63,0,8.4,2.69,10,22,17
1/18/2022,1717.17,1010.89,1014.34,30,19.2,23.93,98,51,70.63,16.1,8.2,5.62,270,30,24
1/19/2022,1015.75,1008.64,1012.66,28.4,19.3,22.93,96,59,79.5,6.5,6.2,4.68,100,19,29
1/20/2022,1013.85,1006.95,1011,29.8,18.4,22.8,93,51,75.63,2.9,8.9,2.37,130,17,25
1/21/2022,1012.88,1007.13,1010.14,29,19.5,22.72,93,59,78.88,0.2,6,2.79,140,24,24
1/22/2022,1012.35,1005.18,1009.23,31,16.6,22.96,94,35,66.5,0,9.9,2.9,120,19,19
1/23/2022,1013.93,1008.45,1011.06,30.4,14.2,21.37,90,30,64.38,0,10.1,2.38,130,13,21
1/24/2022,1014.6,1008.6,1011.68,31,13.7,21.31,89,35,64.63,0,10.2,4.41,20,11,24
1/25/2022,1014.7,1007.88,1011.37,31.6,15.2,22.31,89,27,62,0,10.3,3.39,170,17,22
1/26/2022,1014.51,1008.07,1011.43,31.6,14.9,22.38,90,33,64.25,0,10.4,3.41,200,17,22
1/27/2022,1014.57,1008.95,1011.76,31.5,15,22.4,90,36,65.38,0,10.3,2.94,140,17,23
1/28/2022,1014.84,1007.35,1011.55,32.8,15.1,22.66,88,29,62.88,0,10.6,3.89,140,15,22
1/29/2022,1012.72,1006.27,1010.06,33,16.7,23.79,86,28,58.13,0,10.5,3.77,210,22,21
1/30/2022,1011.27,1004.28,1008.52,32,15.4,22.7,86,27,56,0,10.4,4.38,110,22,24
1/31/2022,1012.97,1005.88,1009.49,31.3,13,21.34,86,26,56.38,0,10.6,4.03,120,17,27
2/1/2022,1013.84,1005.29,1009.93,32.3,12.4,21.73,85,21,51.88,0,10.5,4.04,170,25.928,27
2/2/2022,1015.22,1008.17,1011.82,33.4,14.4,22.66,81,15,50.63,0,10.4,3.7,180,33.336,24
2/3/2022,1015.78,1008.57,1012.55,32.5,14.1,22.73,78,28,53.13,0,10.4,4.94,340,18.52,24
2/4/2022,1015.14,1008.34,1012.14,32.5,15,23.21,90,34,62.5,5.1,10.3,3.28,130,35.188,29
2/5/2022,1015.48,1011.27,1013.07,28.7,20.7,23.24,91,60,80.25,6.8,5.7,4.33,220,20.372,27
2/6/2022,1014.87,1007.51,1012.1,30.8,20.5,24.38,93,53,76.63,0,8.2,0.85,240,24.076,24
2/7/2022,1013.95,1006.84,1011.13,33,17.1,24.51,91,28,61.75,0,10.5,4.2,210,24.076,18
2/8/2022,1015.58,1008.27,1011.78,33,15.6,23.5,88,24,58.88,0,10.5,3.53,120,12.964,17
2/9/2022,1015.49,1009.34,1012.46,33.7,14.8,23.32,87,24,57.75,0,10.3,4.68,90,14.816,21
2/10/2022,1015.39,1007.37,1012.19,34.1,13.8,22.91,84,20,54.5,0,10.4,3.76,90,12.964,20
2/11/2022,1013.9,1005.95,1010.31,34,15.3,23.64,78,30,55.63,0,10.2,3.28,180,25.928,28
2/12/2022,1011.97,1003.86,1008.2,34,16.5,24.75,82,29,54,0,10.4,3.89,110,18.52,30
2/13/2022,1012.32,1005.44,1008.77,33.1,15.8,23.9,77,20,49,0,10.3,4.61,330,18.52,31
2/14/2022,1013.89,1005.74,1009.82,33.6,15.4,23.98,80,29,55,0,10.4,1.71,160,16.668,37
2/15/2022,1012.57,1005.1,1009.39,33.4,20,25.64,74,42,62,0,9.9,5.96,150,22.224,39
2/16/2022,1010.48,1003.4,1007.66,33.5,22,27.1,86,35,64.75,0,10.2,4.64,210,22.224,28
2/17/2022,1010.92,1004.91,1007.29,31.4,23.2,26.15,83,55,72.88,0,4.2,2.25,180,20.372,32
2/18/2022,1010.93,1004.64,1007.81,33.6,24,27.61,89,48,69,18.6,6.2,7.65,180,22.224,26
2/19/2022,1011.48,1007.13,1009.2,27.2,22.7,24.55,94,69,86.63,3.4,1.2,2.29,340,20.372,20
2/20/2022,1008.78,1001.73,1006.1,33.3,22,26.1,95,32,67.63,0,8.2,5.8,130,22.224,21
2/21/2022,1012.79,1006.34,1009.52,32,18.5,24.88,81,32,57.63,0,9.5,3.92,230,20.372,29
2/22/2022,1014.98,1008.58,1012.25,31.8,22,25.44,81,42,65.13,0,8.1,4.32,140,20.372,34
2/23/2022,1017.22,1010.53,1014.2,31.9,19.9,25.57,85,36,62.13,0,10.8,4.33,100,18.52,36
2/24/2022,1018.62,1012.6,1015.7,31.6,19.9,25.31,84,37,62.5,0,9.6,3.94,110,20.372,35
2/25/2022,1019.5,1012.13,1015.68,32.4,18.7,24.98,86,35,62.25,0,10.5,3.65,230,14.816,35
2/26/2022,1019.05,1011.45,1015.26,33.5,18.9,25.69,86,36,61,0,10.9,5.38,200,14.816,43
2/27/2022,1016.22,1008.76,1013.26,34.2,19.1,26.05,87,34,60.75,0,10.8,3.71,130,16.668,49
2/28/2022,1015.55,1008.23,1011.84,35,20.8,27.45,76,35,55,0,9.2,3.78,200,16.668,54
3/1/2022,1015.34,1008.07,1011.54,36.2,20.9,27.95,79,25,53.5,0,10.7,4.13,110,15,57
3/2/2022,1015.45,1007.36,1011.07,36.1,21.1,27.89,77,31,55.13,0,7.1,3.9,240,17,58
3/3/2022,1013.13,1006.21,1010.06,36.4,22.8,29.06,74,32,56.38,0,9.9,4.05,130,17,58
3/4/2022,1012.17,1004.61,1008.74,37,21.9,28.86,80,30,56.25,0,10.5,4.94,150,13,63
3/5/2022,1010.76,1004.23,1007.67,37.3,22.4,29.52,75,30,54.38,0,10.7,5.12,120,19,54
3/6/2022,1010.94,1003.91,1007.85,38.2,22,29.65,77,27,52.25,0,10.6,5.81,150,17,40
3/7/2022,1012.34,1004.71,1009.72,37.7,24.1,29.89,90,35,58.13,34,10.6,9.5,70,33,48
3/8/2022,1014.44,1007.41,1011.38,32.8,22.9,27.03,92,49,73.25,0,8.7,3.67,190,17,25
3/9/2022,1012.26,1005.42,1009.05,35.3,23.2,28.71,87,44,66.5,0,10.4,4.58,140,17,28
3/10/2022,1009.95,1003.32,1007.29,37,23.5,30.16,83,43,62.75,0,8.6,4.42,190,17,38
3/11/2022,1010.01,1002.95,1006.61,37.5,24.8,30.38,82,37,60.88,4.3,7.8,3.95,210,17,42
3/12/2022,1008.87,1001.95,1006.19,37.2,24.4,30.08,89,36,66.13,0,9.8,5.86,140,17,41
3/13/2022,1008.76,1002.75,1005.89,37.4,25.5,31.04,78,47,61.88,0,9.3,4.65,160,15,41
3/14/2022,1010.54,1003.09,1006.84,38.2,25.5,31.29,79,35,56.88,0.2,9.4,5.21,260,28,45
3/15/2022,1008.67,1001.7,1006.15,37.3,24.3,29.82,80,40,61.88,0,10.1,5.62,230,19,36
3/16/2022,1007.83,1001.25,1004.97,37,24.3,30.22,79,36,57.88,0,9.2,5.08,350,17,44
3/17/2022,1008.54,1001.61,1005.4,37,25.4,30.51,72,34,52.38,0,8.1,7.46,30,30,49
3/18/2022,1010.78,1002.58,1006.55,35.5,25.8,29.97,64,43,53.38,0,7.7,3.6,10,17,58
3/19/2022,1009.78,1002.11,1006.52,35,23.2,28.04,72,45,58.38,0,9.3,5.25,210,28,47
3/20/2022,1008.56,1001.59,1006,36.3,22.8,28.8,80,37,59.38,0,9.6,5.48,140,28,41
3/21/2022,1009.62,1005.25,1007.58,34.5,24.9,28.79,77,50,64.25,0,7.3,4.58,170,31,25
3/22/2022,1011.57,1006.12,1008.83,33.6,25.7,28.89,89,52,67.25,4.1,6.6,3.37,170,33,19
3/23/2022,1011.61,1004.8,1008.78,33.5,24.1,27.9,93,56,75.38,0,7.3,5.01,130,24,14
3/24/2022,1009.76,1003.25,1006.96,35.5,23.5,28.98,83,39,61.25,0,10,6.32,220,24,24
3/25/2022,1010.25,1004.35,1007.37,35.5,22.7,29.01,81,39,59.63,0,11,4.81,80,17,35
3/26/2022,1013.14,1005.4,1008.87,37.5,22.9,29.78,80,30,56.63,0,10.9,4.91,120,22,40
3/27/2022,1012.04,1005.88,1008.95,36.6,23.8,29.81,73,39,55.63,0,9.7,5.22,330,20,50
3/28/2022,1011.48,1004.12,1008.75,36.5,22.8,29.12,80,38,58.88,0,8.9,3.57,250,35,56
3/29/2022,1010.99,1003.68,1007.98,34.8,24.8,29.31,79,46,62.5,0.1,9.8,5.1,140,22,53
3/30/2022,1011.71,1004.31,1008.22,35.9,23.8,29.59,88,34,61.88,0,10,5.26,90,17,50
3/31/2022,1011.64,1005.54,1008.91,37,26,30.5,75,34,57.13,4.3,10.4,7.07,260,17,54
4/1/2022,1012.64,1006.12,1009.61,35.8,24.2,29.7,87,44,61.63,26.2,8.4,8.16,70,22,48
4/2/2022,1018.79,1011.37,1015.01,24.7,23.1,23.31,95,67,81.38,68.2,0,8.16,50,30,18
4/3/2022,1020.75,1011.76,1016.44,29.8,20.3,23.76,65,40,55.88,0,6.2,3.3,310,26,12
4/4/2022,1017.18,1010.86,1014.99,33.1,21,26.35,78,41,59.75,0,8.4,4.48,230,19,21
4/5/2022,1016.27,1009.51,1013.45,35.5,22.4,28.76,78,36,56.75,0,10.8,6.29,230,17,32
4/6/2022,1015.24,1009.18,1012.15,33.5,23.6,28.23,79,46,63.88,0,3.3,3.25,350,20,42
4/7/2022,1017.38,1011.89,1013.94,28,23.6,24.74,90,79,83.38,29.3,0.1,3.72,20,31,55
4/8/2022,1015.55,1009.06,1012.74,31.9,22,25.92,92,58,76.63,0,5.1,3.44,270,19,71
4/9/2022,1013.18,1005.66,1009.59,33.2,23.8,28.17,84,49,68.13,0,8.6,4.41,300,28,72
4/10/2022,1010.7,1004.04,1007.54,35.6,23.3,29.2,85,42,64,0,9.6,4.36,230,17,55
4/11/2022,1009.88,1003.22,1006.76,35.9,23.7,28.84,82,45,63.75,0,7.4,3.71,230,15,49
4/12/2022,1008.59,1002.44,1005.89,36.2,23.4,29.31,81,39,60.88,0,10.2,5.49,220,19,51
4/13/2022,1007.56,1000.8,1004.6,38,23.9,30.45,81,33,58.63,0,10.8,5.3,130,17,51
4/14/2022,1007.48,1002.29,1004.72,37.1,24.6,30.37,79,45,60.75,0,10.2,4.91,220,19,51
4/15/2022,1008.22,1001.91,1004.94,37.6,24.8,30.84,78,34,59.25,0,10.1,5.54,200,17,55
4/16/2022,1007.72,1001.24,1005.01,37.8,25.9,31.41,79,39,58.25,0,10.6,7.31,260,20,61
4/17/2022,1008.25,1001.67,1005.95,37.5,25.6,30.96,78,39,56.38,0,10.6,5.84,16,24,55
4/18/2022,1012.44,1004.73,1008.53,36.2,25.4,29.67,80,46,63.25,32.8,9.9,10.36,200,37,40
4/19/2022,1015.78,1008.79,1012.57,33.2,22.4,26.41,94,53,76.63,0.5,8,2.69,350,19,19
4/20/2022,1013.17,1006.37,1010.82,33.7,22.9,27.01,85,53,69.38,0,10,6.41,210,27.48,22
4/21/2022,1012.61,1006.97,1009.83,33.4,23,26.09,86,58,73.13,8.2,8.6,5.02,190,39,21
4/22/2022,1011.2,1004.64,1007.97,35.2,22.6,28.24,89,47,70.63,0,8.2,4.5,240,15,28
4/23/2022,1010.59,1004.42,1007.3,36.4,23.9,29.81,82,39,62.75,0,9.5,4.05,150,19,32
4/24/2022,1008.42,1001.72,1005.16,37,25.6,31.24,82,38,59.63,0,10.7,6.66,90,17,35
4/25/2022,1007.58,1001.55,1004.5,38.4,26.5,32.08,78,36,59.88,0,11,6.09,130,17,38
4/26/2022,1007.5,1002,1004.8,37.5,27.2,31.64,76,43,59.25,0,9.3,6.2,330,28,44
4/27/2022,1009.73,1003.53,1006.1,38,25.9,31.38,80,42,62,0,10.2,5.11,90,13,42
4/28/2022,1008.06,1001.33,1005.48,39.3,26.5,32.06,77,39,58.75,4.4,8.7,6.79,230,31,50
4/29/2022,1012.21,1003.45,1007.69,36.2,24.2,29.97,81,50,65,0,7.9,3.98,90,24,36
4/30/2022,1009.87,1001.18,1006.42,37.5,26.3,29.79,88,38,67.75,28.8,8.1,10.29,340,35,33
5/1/2022,1008.78,1002.19,1006.24,33.7,23.8,28.94,89,48,68.88,11.9,9.3,5.7,140,17,27
5/2/2022,1012.46,1006.16,1009.06,28.9,22.5,26.45,93,58,75.13,19.7,5.2,6.69,310,26,24
5/3/2022,1013.88,1008.33,1011.46,31.7,22.3,26.69,94,48,26.69,0,5.8,5.32,110,20,20
5/4/2022,1012.3,1006.66,1008.96,33.6,22.6,28.41,80,49,60.88,0,10.2,5.65,230,20,27
5/5/2022,1010.11,1005.28,1108.2,35.2,24.6,29.2,75,43,60,0,9.7,4.74,340,19,34
5/6/2022,1009.6,1004.73,1007.81,35,25,29.19,83,48,67.63,39.7,5.3,6.33,230,22,30
5/7/2022,1011.39,1006.12,1009,33,23.2,26.79,93,60,79.5,1.4,2.6,4.76,80,26,13
5/8/2022,1009.99,1004.26,1008.28,33.8,24,27.6,97,53,76.63,11,6.7,2.98,180,26,11
5/9/2022,1011.66,1004.79,1008.36,33.9,23.9,28.16,94,56,76,1.8,6.6,4.19,260,22,12
5/10/2022,1010.86,1004.56,1008.27,34.5,23.6,28.41,96,50,76.13,36.5,5.2,4.91,210,17,13
5/11/2022,1009.76,1003.23,1007.34,33.8,23.3,27.08,97,61,87.25,1.8,4.6,6.76,350,17,9
5/12/2022,1007.7,1001.4,1005.32,34.9,25.1,28.28,93,60,85.13,9.7,6.6,5.7,10,26,12
5/13/2022,1007.29,1001.97,1004.9,35.4,25.1,29.25,93,52,76,1.9,8.4,5.81,10,19,20
5/14/2022,1008.41,1003.42,1006.12,36.5,25,29.98,89,47,71.13,0,10.3,4.34,190,22,18
5/15/2022,1008.98,1002.32,1006.3,37.1,25.6,30.62,89,40,66.38,0,10.1,5.27,290,22,19
5/16/2022,1007.66,1002.06,1005.33,35.8,26.3,31.03,83,50,66,0,10.7,5.26,260,19,22
5/17/2022,1010.2,1005.26,1007.43,34,25,28.52,85,56,70.63,6.9,5.5,5.15,280,24,15
5/18/2022,1011.46,1007.43,1009.14,30.8,24.4,26.81,92,71,83.25,14.2,1.7,3.95,260,19,12
5/19/2022,1010.47,1005.52,1008.5,31.8,24.9,26.9,92,68,85,13.7,1.5,2.39,170,19,13
5/20/2022,1007.39,1002.26,1005.1,28.4,24.6,25.84,95,79,89,94.3,0.1,3.95,300,17,12
5/21/2022,1004.13,998.55,1000.61,25.5,24.2,24.7,97,91,93.63,100.1,0,2.39,310,22,10
5/22/2022,1000.99,996.2,999.22,34.6,23.4,28.1,97,53,78,0,7.5,5.5,150,17,19
5/23/2022,1003.5,998.73,1001.17,35.8,23.2,28.69,86,48,69.13,0,9.6,4.77,260,31,22
5/24/2022,1008.47,1003.41,1005.38,33.2,23.9,27.3,93,55,78,4,5.6,0.32,210,35,15
5/25/2022,1008.99,1004.73,1007.03,34.1,23.6,28.49,89,51,69,0,10.2,7.81,180,19,20
5/26/2022,1006.5,1001.83,1004.8,35,24.5,29.52,80,46,64,0,10,4.45,180,19,27
5/27/2022,1004.74,999.82,1003.01,34,24.5,28.16,92,53,73.88,6.4,8.5,5.73,310,19,24
5/28/2022,1004.77,999.72,1002.44,35.6,24,29.29,91,48,70,0,9.9,2.83,80,17,29
5/29/2022,1004.43,1000.2,1002.67,35.5,24,29.24,91,42,68.25,7.5,9.1,6.19,190,19,27
5/30/2022,1005.04,999.1,1002.84,36,24.5,29.65,85,47,66.38,0,9.4,5.63,160,22,27
5/31/2022,1006.14,999.42,1003.2,34.6,25,28.91,91,52,73,9.5,6.4,5.55,150,33,21
6/1/2022,1006.59,1001.65,1004.83,34.4,24.2,28.21,92,56,75.63,0,6.4,4.43,240,30,17
6/2/2022,1007.11,1002.76,1004.98,34.6,25,29.55,85,49,67.5,0,9,4.31,270,19,22
6/3/2022,1006.66,1001.95,1004.73,36.4,24.6,29.96,84,46,67,0,10.9,6.66,180,19,22
6/4/2022,1007.97,1003.48,1006.1,36,25.6,29.14,77,47,65.38,0,8,6.25,190,33,14
6/5/2022,1008.13,1002.44,1006.22,35.2,24.2,27.94,90,53,74.88,41.9,9.3,6.02,320,26,12
6/6/2022,1007.26,1001.31,1004.63,35.6,24.2,29.35,91,49,69.63,0.4,9.3,5.08,150,28,12
6/7/2022,1006.75,1002.14,1005.28,34.6,24.7,28.75,83,49,65.63,0,7.1,5.31,190,30,11
6/8/2022,1007.16,1002.3,1005.18,33.5,25.6,28.75,81,52,66.8,0,3.1,3.58,210,22,10
6/9/2022,1008.09,1002.45,1005.25,33.5,26,28.46,89,56,69.13,0.1,6.3,4.75,200,19,13
6/10/2022,1007.87,1003.06,1005.52,34.4,25.1,28.86,85,45,67.25,0,8.3,5.16,200,24,17
6/11/2022,1008.12,1003.59,1006.06,33.8,25.5,28.7,82,56,68.25,0,3.5,1.42,200,28,17
6/12/2022,1009.48,1003.41,1006.66,35.2,24.2,29.1,78,53,63.75,0,7.8,8.06,170,19,15
6/13/2022,1008.79,1004.08,1006.58,35,24.4,29.01,76,51,64.75,0,5.5,3.46,210,17,18
6/14/2022,1008.41,1002.92,1006.03,36,24.9,29.55,85,47,68.13,0,7.8,4.97,21,20,24
6/15/2022,1009.67,1005.06,1007.35,34.3,25.7,28.37,87,51,75.13,1.3,3.4,0.33,290,24,21
6/16/2022,1009.93,1005.31,1008.13,34.4,24.4,28.1,87,55,73.75,0,2.5,6.32,210,24,18
6/17/2022,1009.09,1005.24,1007.78,35.3,25.1,28.54,87,48,72.75,0.2,3.7,4.25,270,31,13
6/18/2022,1010.35,1006,1007.96,31.5,24.7,27.74,88,63,77,0,0.1,0.36,190,15,12
6/19/2022,1009.08,1003.84,1006.32,34.9,25.2,29,85,54,69,0,1.6,6.36,200,40,14
6/20/2022,1009.18,1000.11,1004.38,35.6,24.5,29.29,78,51,65,0,4.4,4.18,160,22,12
6/21/2022,1004.63,999.53,1003.06,36.8,25.2,29.99,85,42,66.75,0,7.8,6.6,200,24,11
6/22/2022,1008.19,1003.17,1005.66,37,24.4,30.11,79,44,61.63,0,9.5,5.13,90,20,12
6/23/2022,1009.09,1003.08,1006.77,36.1,25.5,30.16,79,47,64.75,23.1,6.2,6.11,290,22,13
6/24/2022,1008.41,1003.06,1006.31,33.8,25,28.39,92,56,75.88,0,1,3.65,340,15,12
6/25/2022,1006.23,1000.9,1004.37,36.1,24.6,29.61,85,48,67.25,0.1,5.9,5.53,19,26,14
6/26/2022,1009.22,1003.55,1006.61,35.6,24.6,29.1,90,47,70.75,0,8.9,4.39,18,22,11
6/27/2022,1009.9,1003.71,1007.32,35.2,24.2,28.74,88,51,69.88,0,5.5,4.77,200,28,12
6/28/2022,1007.88,1001.98,1005.63,35.9,25,29.51,86,45,68,0,7.8,5.11,270,26,9
6/29/2022,1004.7,999.67,1002.6,35.9,25.3,29.91,84,53,67.63,5.4,6.8,42.1,230,20,11
6/30/2022,1004.77,1001.13,1002.79,28.9,25.2,27.2,92,71,84.75,8.7,0,2.75,160,17,12
7/1/2022,1003.92,999.49,1001.86,30.4,23.9,26.82,97,72,84.5,2,0,2.43,220,13,12
7/2/2022,1003.17,999.2,1001.51,32,25.1,27.75,89,68,78,0.2,0,2.68,110,15,11
7/3/2022,1004.1,999.35,1002.18,35,25.6,29,84,57,69.25,0,4.4,3,200,19,11
7/4/2022,1003.46,998.42,1001.64,35.2,25,29.44,85,49,70.88,0,7,3.74,360,20,12
7/5/2022,1005.14,1000.27,1003.05,36.3,26,29.39,89,48,74,7.7,7,3.47,200,22,11
7/6/2022,1006.62,1004.05,1005.55,32.5,25.6,28.53,87,60,76.38,14.2,2.1,6.24,340,20,10
7/7/2022,1007.6,1003.81,1005.85,29.5,25,26.55,96,76,88.25,1.6,0.1,1.41,350,17,9
7/8/2022,1006.31,1000.94,1004.69,34.4,23.9,27.41,94,52,80.63,10.9,5.3,7.32,210,28,11
7/9/2022,1005.84,999.87,1003.71,34.7,24,28.16,96,53,77,1.7,6.1,4.76,200,26,11
7/10/2022,1006.2,1001.38,1004.26,32.9,24.5,27.38,93,62,81.25,0.5,2.5,2.21,160,24,11
7/11/2022,1006.42,1001.94,1004.86,33.3,23.6,27.05,98,62,83.13,2.6,2.7,3.4,320,20,12
7/12/2022,1005.69,999.02,1003.13,33.5,24.4,28.56,93,61,78,0.5,5.7,3.46,100,20,10
7/13/2022,1006.55,1001.97,1003.69,28.6,25,26.36,94,74,85.25,18.6,0,4.67,260,19,13
7/14/2022,1004.74,1001.97,1003.49,29.9,24.7,26.85,96,73,87,16.8,1.2,2.27,210,19,10
7/15/2022,1005.49,1000.82,1004.07,34.2,23.9,28.06,97,54,80.75,2,6.7,4.24,140,19,10
7/16/2022,1006.67,1002.9,1004.96,34.4,25,29.25,93,54,75.25,0.3,8.2,4.4,170,19,12
7/17/2022,1007.76,1002.68,1005.98,35.7,25.5,29.85,91,51,73,0,10.2,2.42,260,19,11
7/18/2022,1006.49,1001.1,1004.25,35.7,25.4,30.4,89,52,69.63,0,10.4,7.35,170,22,14
7/19/2022,1005.51,999.5,1003.04,35.2,27,30.51,83,53,70.13,5.7,8,5.47,280,26,18
7/20/2022,1007.24,1002.18,1004.8,31.6,24.2,27.61,94,70,83.5,0.3,0.2,3.12,230,13,13
7/21/2022,1006.96,1003.47,1005.46,31.2,25.4,27.69,91,63,83,13.3,1.5,1.04,260,22,12
7/22/2022,1010.12,1005.82,1007.87,30.8,24.3,26.51,95,68,86.38,45.7,1.6,1.04,200,24,10
7/23/2022,1010.11,1005.47,1008.59,32,23.8,26.78,97,58,83.25,7.1,4.8,5.61,23,22,7
7/24/2022,1009.88,1005.23,1008.16,33.8,23.9,27.94,95,47,76.88,0,6.6,5.3,130,20,9
7/25/2022,1010.47,1006.03,1008.43,35.6,24.1,27.55,89,53,78.5,0.8,9.4,4.04,70,31,12
7/26/2022,1009.6,1003.35,1007.33,36.2,23.5,29.63,92,41,70.38,0,11.9,5.74,120,19,15
7/27/2022,1008.27,1002.6,1005.87,37.3,25.2,30.84,85,38,65.25,0,11.4,4.85,140,20,16
7/28/2022,1007.99,1002,1005.75,38.4,26.1,31.36,82,39,64,0,12,8.01,70,24,17
7/29/2022,1007.78,1004.62,1006.01,35.4,26.2,29.98,83,53,69.75,0,5.1,3.29,130,17,20
7/30/2022,1006.91,1001.36,1005.04,35,25.2,29.45,88,55,74.25,15.9,7.2,6.02,140,15,20
7/31/2022,1006.64,1002.05,1004.95,30.7,23.9,25.96,96,71,84.75,3.3,1.1,1.5,250,19,10
8/1/2022,1006.26,1000.75,1004.11,33.9,24.6,27.85,93,61,80,5.6,4.8,4.92,200,24,14
8/2/2022,1006.39,1002.05,1004.6,31.9,25,27.41,95,68,86.5,27.7,3.2,3.88,140,24,11
8/3/2022,1008.55,1003.73,1006.5,34.3,24.2,28.89,94,51,74.13,0,10.2,4.31,120,19,9
8/4/2022,1008.24,1002.17,1006.04,34.8,25.1,28.76,87,56,73,0,9.7,4.75,230,30,9
8/5/2022,1006.41,1001.84,1004.84,31.7,25.1,27.89,91,62,77.13,3.9,4.4,3.83,220,22,11
8/6/2022,1005.67,1000.63,1004.16,34,24.4,27.51,96,58,82.38,38.8,4.9,5.59,180,31,9
8/7/2022,1006.07,1001.68,1004.09,32,24.1,26.94,94,61,83.38,7.6,6.6,4.61,260,33,9
8/8/2022,1007.26,1002.99,1005.27,28.6,24.4,25.98,96,71,87.25,21.6,0,1.88,190,13,11
8/9/2022,1006.89,1002.91,1005.48,30.6,23.4,26.25,95,71,84.13,2.3,0.2,5.1,280,20,8
8/10/2022,1005.82,1000.18,1003.42,33.3,24.2,27.53,93,62,80.38,26.2,5.6,5.39,230,24,11
8/11/2022,1005.08,999.9,1002.59,32.4,23.6,27.66,97,59,81.38,19.2,3.6,0.61,260,13,11
8/12/2022,1006.82,1001.88,1003.66,26.3,22.3,25.25,93,89,91.25,8.8,0,3.84,210,19,10
8/13/2022,1009.13,1004.28,1006.96,32.1,23.8,27.2,91,60,80,3.1,5.8,2.83,110,22,10
8/14/2022,1010.2,1005.93,1008.11,33.4,24.3,28.51,92,57,75.75,0.3,7.6,4.11,80,17,12
8/15/2022,1008.3,1004.28,1006.26,32.9,25.5,27.16,93,65,84.75,14.7,3.5,3.92,250,26,12
8/16/2022,1005.82,1001.13,1004.21,32.8,24.7,27.1,97,67,86.25,17.9,3.4,3.54,240,24,9
8/17/2022,1006.24,1000.77,1004.52,33.8,23.9,27.2,97,54,81.5,1.8,4.3,5.19,190,26,10
